"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_00376",118.120875707082,-2.88814017104205,0.136219885485989,-17.5315091663888,8.2354328346552e-69,1.53264244857359e-66
"BPB1_02182",858.795604348762,-2.88535483594109,0.626129243307802,-3.80968444045099,0.000139144272574976,0.00137036795453859
"BPB1_02207",85.4225259128869,-2.87972643827861,0.319892114350366,-7.439153175474,1.01332771855968e-13,2.3986533759064e-12
"BPB1_00109",33.7125029786195,2.87139700961269,0.268487674133509,8.83242412250732,1.0243120662478e-18,3.45513263846212e-17
"BPB1_02208",75.6086348682897,-2.82914817818986,0.341103426705247,-6.82827551950252,8.59414148574489e-12,1.67446142955109e-10
"BPB1_05472",170.758857478846,-2.82609541825173,0.286321932683658,-8.12405601083209,4.50857538142573e-16,1.28067270176603e-14
"BPB1_05893",300.21499395006,-2.82479543271803,0.298899106032486,-7.77786010663197,7.37615694021535e-15,1.96104034514001e-13
"BPB1_00850",44.2648896471395,-2.81461144533039,0.622647949209203,-3.71736781317609,0.000201309256258203,0.00194358865120845
"BPB1_02267",194.146801352307,-2.81373171109839,0.180577982355271,-12.8129225995356,1.38806258632844e-37,1.31427610147624e-35
"BPB1_05413",94.2380496624173,-2.81281460509609,0.280789279580269,-8.23683371585035,1.76827980568392e-16,5.18663375612833e-15
"BPB1_03984",94.4892390915606,-2.81162635320641,0.296577361951438,-7.79434525277396,6.47433026117519e-15,1.72980002077042e-13
"BPB1_00854",26.6554638338655,-2.809266890679,0.410132645207503,-5.63053665116232,1.79649758543693e-08,2.74665650668644e-07
"BPB1_04153",221.559750686271,-2.80481697255225,0.2630463376758,-8.76201886297654,1.91784173112295e-18,6.38925421164849e-17
"BPB1_04021",282.196142235591,-2.80472145235037,0.282337614463329,-8.16299824850192,3.2680924537392e-16,9.33221956234417e-15
"BPB1_05989",143.667223817296,-2.79820895865926,0.475016310074558,-4.83816852162095,1.31041015187841e-06,1.66016046706286e-05
"BPB1_04300",76.519539656382,-2.78800458638379,0.349659298070354,-6.54352565200033,6.00851726883911e-11,1.09185076430723e-09
"BPB1_04018",349.87284645607,-2.78745498174055,0.279541669026099,-8.18287659836139,2.77146938592857e-16,8.08520014911161e-15
"BPB1_02550",35.5150892942291,-2.78239635809236,0.344682797105229,-6.62172982597551,3.55019502657251e-11,6.6070353649696e-10
"BPB1_04346",621.946020633243,-2.7730234256911,0.296398709188196,-7.66880338958514,1.73608308524421e-14,4.39889221176666e-13
"BPB1_01543",7006.14714409864,2.77166629695616,0.602911446243551,3.7678274498018,0.000164674459698885,0.00160713934718785
"BPB1_00390",540.954589079161,2.749734477447,0.0848477572152665,26.5149551536078,6.51657139334245e-155,2.19812098811682e-152
"BPB1_05998",327.988751642052,-2.73923433061685,0.281537825819984,-7.95358252162048,1.8119399018539e-15,5.0148921283618e-14
"BPB1_03227",989.764030134717,2.73441940814498,0.243703648239672,9.16859236324411,4.79235796312697e-20,1.77153122787646e-18
"BPB1_02118",1046.22825879149,2.73331016365393,0.365307800860813,6.1135025268865,9.74678269699524e-10,1.63873477307425e-08
"BPB1_04302",316.100114750281,-2.73088071159012,0.276477452358449,-8.06894266624614,7.09095520187448e-16,2.00365891227835e-14
"BPB1_01220",111.712801408161,-2.7084124197338,0.618301179505072,-3.5717422074167,0.000354614382128792,0.00328276813095899
"BPB1_04301",368.529846152631,-2.69929470610842,0.287189673938183,-7.65798670944492,1.8887042666942e-14,4.7632415548358e-13
"BPB1_04348",371.160112138448,-2.69918267674212,0.280935056481161,-7.82808206383313,4.95368573287747e-15,1.33587273336338e-13
"BPB1_04345",307.462795883648,-2.69737050193555,0.312406949144192,-7.03367997400514,2.01156214038899e-12,4.11227305745432e-11
"BPB1_02122",24.1182423843998,-2.69418687691447,0.47637952952515,-4.60596381859988,4.10559776732421e-06,4.91306233930128e-05
"BPB1_02566",184.842020412528,-2.68722446694716,0.204522567151472,-10.6942940205091,1.08240789372041e-26,6.21463340681817e-25
"BPB1_04347",1288.68219663369,-2.68239772199336,0.290910671427706,-7.50195141100456,6.28746807137924e-14,1.52168005297012e-12
"BPB1_00216",1074.38577290797,2.68026726697246,0.214771029128722,10.1515892335075,3.26010661422456e-24,1.64437340158598e-22
"BPB1_04889",1469.71896510303,2.66995431877301,0.194402871458675,11.1621515798149,6.24613319762785e-29,4.21379760844969e-27
"BPB1_04584",114.127970557784,2.66806969878715,0.441461101038072,4.91112284568006,9.05563298888719e-07,1.16642604393852e-05
"BPB1_04299",250.593986450924,-2.66263277132653,0.291482857597829,-7.41941666535465,1.17637289056514e-13,2.71319850016241e-12
"BPB1_05942",828.143351995042,-2.66172106720069,0.0895692022604631,-24.1346468724206,1.08236969319467e-128,2.78169011151031e-126
"BPB1_04157",75.8235601679224,-2.65776719808856,0.275663600885411,-7.82753758986665,4.9751791626096e-15,1.33587273336338e-13
"BPB1_04349",606.198282753566,-2.65402025128569,0.289731574207449,-7.43453749277395,1.04934462995076e-13,2.47306243137304e-12
"BPB1_02119",3095.82878656666,2.65242523110965,0.353596251431031,6.08723995913028,1.14873738335884e-09,1.90761097168852e-08
"BPB1_03994",108.58893204379,-2.63733471384501,0.295180022200228,-7.24078376955743,4.46099151948074e-13,9.82692703291328e-12
"BPB1_04298",58.6825200107492,-2.6268963238109,0.349925637518937,-6.0781380263851,1.2158607912927e-09,2.01288364742537e-08
"BPB1_05414",64.8494140644604,-2.62638745351033,0.32100481605639,-6.62416059557436,3.4922693062866e-11,6.52172229966394e-10
"BPB1_02955",278.736634950179,2.6259108748118,0.142318299282589,14.9377197839511,1.8727447493329e-50,2.65979037161833e-48
